time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
3.226,-4.552,-15.732999999999999,-13.125,0.2761459942505428,-0.10271262647986629,-0.15625932793105232,0.9730210579868387,-0.17243853009703977,-0.2792526803190927,0.040000000000000036,-2.247,-13.498,-11.0725,0.289017797484001,0.09590584239708842,-1.4935742340404075,0.9062185808667558,-0.1527599427808037,-0.2789908809312936,16.764748750000003,16.146823125,-16.021675625000004,20.343303002054494,2.213220771583619,-19.486468748755172,10.753612328734999,3.955699483239928,-20.700330069819596
3.271,-3.332,-14.863,-11.305,0.30668925616044357,-0.020856684561332235,0.6465921279863394,0.9599310885968813,-0.1668534764906579,-0.29565877528783946,0.04499999999999993,-3.4319999999999995,-14.512999999999998,-11.639999999999999,0.2243533486976111,0.08827002691961323,-0.7032891487373751,0.9433068274716352,-0.165282680163863,-0.2828306052856811,16.636971250000002,15.516575625000002,-16.532706875000002,19.30409336393143,1.3916772002141284,-20.403395356689188,11.645678746969681,4.036809687605377,-21.597852012192092
3.312,-1.022,-10.982999999999999,-10.094999999999999,-0.24954717645014923,-0.1625774198232718,1.4614863557424917,0.9162978572970231,-0.15062191444711065,-0.3021164935202184,0.040999999999999925,-3.427,-13.950499999999998,-11.584999999999999,0.11963359357795131,-0.054628805587422516,0.12927653769522002,0.9495900127788148,-0.165282680163863,-0.28854655858596256,16.496361750000002,14.933073875000003,-17.008819375,18.649570882005875,1.264199997772197,-20.857178312444795,12.423728864011395,4.0912551701640965,-22.443693772409336
3.354,2.608,-9.353,-9.695,-0.851685768388193,-0.5116432702221376,2.016675590801888,0.8257152691185173,-0.10471975511965978,-0.27820548276789614,0.04200000000000026,-1.5744999999999996,-12.732999999999999,-11.055,-0.12959942360683896,-0.19944750027165198,0.9921236866499167,0.9187413182498152,-0.148658419038617,-0.2888083579737617,16.391330250000003,14.372720375,-17.484259375000004,18.54527279077231,1.6978418173466796,-20.836034039948437,13.20482058113974,4.1534580482815935,-23.3192512318096
3.396,7.018,-7.372999999999999,-8.635,-0.6609212811452128,-0.6961245721579384,1.871638729961159,0.7712609964562942,-0.07086036763096977,-0.2607521902479528,0.041999999999999815,1.318,-10.642999999999999,-9.9325,-0.36386624245577787,-0.34780048669117003,1.4990982011229694,0.868301302867179,-0.12326387842209953,-0.2841832354559767,16.385943750000003,13.881824375000003,-17.924996875,18.81777765324147,2.322730284208588,-20.567106790826323,13.989444640464026,4.2378900624142535,-24.188717189255865
3.436,11.527999999999999,-0.033,-6.635,-0.5790653392266786,-0.3786491812201698,2.7203923452060015,0.6850417314077744,-0.02844886680750757,-0.24329889772800953,0.040000000000000036,5.0329999999999995,-6.935499999999999,-8.764999999999999,-0.5853048913025584,-0.4372486108558794,2.017548255427885,0.7995789635699022,-0.08866272600131193,-0.27109326606601925,16.512963750000004,13.530254375000002,-18.298946875000002,19.508091087645713,3.0617905882182166,-20.0164190729788,14.75596201528177,4.3455804798627895,-25.000387706531967
3.477,16.158,8.617,-5.665,-1.1756188775583405,0.534332550498064,5.056864614850811,0.48328166987722987,0.00767944870877505,-0.20298179200694055,0.040999999999999925,9.328,-2.0355,-7.657499999999999,-0.8168228165796063,-0.2630211182755454,2.916392820204965,0.691324916714954,-0.049087385212340524,-0.24630959068769975,16.807364250000003,13.346348875000002,-18.635608125,20.517251870412988,4.374564940026488,-19.178215995902324,15.576481545921972,4.498025768191805,-25.80387772544403
3.518,15.277999999999999,15.427,-5.255,-1.5444069485047422,0.3784746482949704,5.209580924400315,0.2759365547403035,0.022863813201125717,-0.13857914260834978,0.040999999999999925,12.4955,4.1595,-6.547499999999999,-0.9900031116087434,-0.040491638646268466,3.7146191536045716,0.5538802381204005,-0.017191493132144145,-0.21140300564781317,17.254746,13.389890875000003,-18.926810625,21.389380728303717,6.309849240436632,-18.382594817548696,16.43556751419566,4.717056258891299,-26.573874347119773
3.559,17.028000000000002,19.787,-5.415,-1.8367495982137925,0.26398104936414235,4.206016604503575,0.10035643198967395,0.03159045946109736,-0.06440264939859076,0.04100000000000037,14.998000000000001,10.9495,-5.7425,-1.2839601908758884,0.19953476673425175,4.2982136222401754,0.3861540970037454,0.00842121364087264,-0.16231562043547265,17.818362750000006,13.699625375000005,-19.178755625000004,21.8267042624849,8.971105128420177,-17.779558702123566,17.321497256506834,5.030315823452867,-27.315198494273062
3.611,15.258,29.647000000000002,-6.194999999999999,-1.586992982253404,-0.47778388273344774,3.8482241078447372,6.193824449477477,0.04363323129985824,0.02076941809873252,0.052000000000000046,15.930499999999999,18.369500000000002,-5.6325,-1.5359421016325698,0.17475109135593225,4.580171562899859,1.763349776521171,0.026441738167714092,-0.09629854147878715,18.622503750000007,14.461919375000006,-19.474505625000006,11.142099381166778,-19.103555599035296,-21.121290493733852,18.178686151241777,4.766872111216873,-28.326620573365357
3.651,8.357999999999999,31.717,-6.895,-1.3011080507767327,-0.14302973220093532,3.397754627905001,6.05419810931793,0.04799655442984406,0.08395033702092725,0.03999999999999959,13.980499999999997,24.1445,-5.9399999999999995,-1.567314394937168,0.005410520681182411,4.165394066163407,3.156078886381346,0.03652101459798135,-0.0245655092218202,19.22072375,15.312199374999997,-19.705955625000005,-18.70803055997969,-14.526480210943166,-20.76572472888862,18.027367527665522,4.09427139501731,-29.1643608778178
3.69,4.218,32.507,-8.275,-0.785188723887209,-0.15821409669328598,2.186845192871335,5.951572749300664,0.04363323129985824,0.1244419756671957,0.039000000000000146,11.215499999999999,28.414499999999997,-6.695,-1.3775098387827844,-0.12876166556588167,3.4097101332811617,4.574987935021436,0.041713369122664476,0.041189770347066175,19.71204575,16.337099875,-19.952338125000004,-18.034605614942137,16.420613180278927,-21.416765388995945,17.310886122254544,4.131206987919358,-29.98691943511655
3.73,0.448,35.057,-8.575,-0.5254837311904528,-0.06012659273120465,0.9488831544317572,5.895896746162045,0.039269908169872414,0.15166911199830724,0.040000000000000036,7.0705,32.232,-7.485,-1.0496933720269497,-0.20978857608971843,2.5954267707632073,6.023873013564529,0.04363323129985824,0.09520771069629068,20.07776575,17.550029875,-20.235938125000004,15.774881645766635,20.151324920048154,-21.579866333061375,17.265691642871033,4.8626457499259,-30.8468520695577
3.77,0.388,36.287,-7.614999999999999,0.11260864333867414,0.050178215994836975,-0.9524785326908655,5.902528997319623,0.040317105721069016,0.15603243512829304,0.040000000000000036,3.3529999999999998,33.891999999999996,-7.839999999999999,-0.62479296562893,-0.07779805140764724,1.3952511106293068,5.951049150525066,0.04280419990516093,0.1290234649536808,20.286235750000003,18.872509875000002,-20.542438125000004,13.891026093798581,21.68342687615393,-22.946963785518484,17.85900979766234,5.699340785849942,-31.737388671929295
3.811,5.598,33.197,-5.494999999999999,0.5653470513060033,0.03377212102609028,-2.9683338187443162,5.9908426574705365,0.05131268000863329,0.13857914260834978,0.040999999999999925,2.6630000000000003,34.262,-7.49,-0.15817919010824605,-0.03359758810089085,-0.19627100103302242,5.935210287563217,0.043633231299858244,0.14268066635053644,20.409563750000004,20.269666875,-20.856703125000003,13.172540686544236,22.863210169533353,-23.794317505199736,18.413812916659364,6.61254684528653,-32.69558493838902
3.851,14.898,30.897000000000002,-2.935,1.1367678484089467,0.06972590361717347,-3.332758566560732,6.118426225791322,0.06544984694978735,0.09494591130849153,0.040000000000000036,5.333,33.8595,-6.1549999999999985,0.32230995296579285,0.023387411976724018,-1.5761719408910393,5.976923656685881,0.04908738521234052,0.1353066502608604,20.569483750000003,21.632096875,-21.129603125000003,14.111344915607617,23.821739738739485,-23.893640695034815,18.9594906287024,7.546245843451987,-33.64934410239371
3.89,20.888,24.257,-0.5549999999999999,1.751996409736948,0.06536258048718764,-3.3687123491518154,6.246184327037306,0.06981317007977318,0.02181661564992912,0.039000000000000146,10.443000000000001,31.159500000000005,-4.1499999999999995,0.891679988197643,0.05475970528132208,-2.6555708167869323,6.064495551904696,0.056723200689815706,0.10284352617376585,20.877115750000005,22.899967375000003,-21.330550625000004,16.596211676425284,24.645185052018757,-23.074563257485224,19.558287982247045,8.491350876871776,-34.56522407946785
3.933,21.628,8.627,-3.6550000000000002,2.078198446934688,-0.019634954084936207,-3.5791990569423318,0.09494591130849153,0.06213372137099813,-0.06876597252857658,0.042999999999999705,15.753,24.244500000000002,-3.16,1.3830774390966465,0.03730641276137879,-3.3122509478497992,4.612599780401914,0.062177354602297986,0.046643924259548455,21.44032975,24.091153374999994,-21.487715625000003,-24.72163068640981,17.837414413015807,-23.926156330896,19.383591473532377,9.404726765370013,-35.575739550618046
3.973,17.868000000000002,-2.3729999999999998,-4.725,1.5579157969151785,-0.37742745074377376,-3.9818465153774234,0.24329889772800953,0.05899212871740834,-0.14625859131712482,0.040000000000000036,18.820500000000003,15.352000000000002,-2.9675000000000002,1.6312196254989404,-0.06549348018108722,-3.565629122008076,3.1757138404662824,0.06409721677949175,-0.024565509221820186,22.13179975,24.883083374999995,-21.610265625000004,-21.53641856441849,-23.54044742023632,-23.622404396623512,18.45843048851581,9.290666105225602,-36.52671076516844
4.013,8.708,-6.452999999999999,-7.404999999999999,1.4870554292842086,0.1536762406381007,-4.591490023099042,0.41015237421866746,0.02949606435870417,-0.21170843826691219,0.040000000000000036,17.273000000000003,6.0145,-4.084999999999999,1.7187915207177558,-0.04450589592585541,-3.8803119861426527,1.7486453775731188,0.055108771131720954,-0.10122909661567112,22.853669749999998,25.310413374999996,-21.751315625000004,22.034470873971273,-24.754242433172386,-23.189147300788193,18.468391534706864,8.324772308157428,-37.46294179911667
4.052,4.308,-8.482999999999999,-9.475,1.0091842800881612,0.18544123302439752,-4.246787495830163,0.5846852994181004,-0.018500490071139894,-0.25970499269675623,0.0389999999999997,13.128,-2.170499999999999,-6.3149999999999995,1.533088488305559,-0.014486232791552936,-4.09983077281224,0.33327062066831725,0.033030356093992685,-0.17160949870234243,23.446489249999992,25.385371374999995,-21.954115625000004,31.16926391310235,19.6539684853973,-17.841990941688355,19.50586436305479,8.225316966175814,-38.26304899484496
4.091,2.688,-8.943,-9.285,0.7496538203166044,0.08176867545593434,-3.3119891484619997,0.7189011188964644,-0.05777039824101231,-0.28466320100027515,0.03900000000000059,8.393,-6.562999999999999,-7.722499999999999,1.2009523316510382,0.010864674593664702,-4.033028295692157,0.4892594225653104,0.0030543261909900775,-0.2255838058202671,23.866148749999997,25.21506812499999,-22.227846875000008,32.98432126338266,15.710023916915166,-19.097109538563167,20.756859273996266,8.914914818020918,-38.98336145420987
4.131,0.278,-9.383,-9.935,0.3983190418901459,-0.21493729738310172,-1.970180019528759,0.8105309046261666,-0.07853981633974483,-0.2977531703902326,0.040000000000000036,3.9955000000000003,-8.3155,-9.025,0.91105314289478,0.05148721293383272,-3.5301116717299905,0.6310674242898497,-0.031328660073298216,-0.26345745058854403,24.113918749999996,24.91749812499999,-22.562796875000007,33.44751633332697,11.839366699216209,-21.27288509833129,22.08549602593046,9.465902630343546,-39.79076134694776
4.172,-2.772,-11.863,-10.885,0.10929251775988491,0.0391826417072727,-1.2633216724710556,0.868301302867179,-0.09389871375729493,-0.3010692959690218,0.04099999999999948,1.1255000000000002,-9.668,-9.895,0.5666124150136991,0.022863813201125717,-2.6980695840729942,0.7456046564519776,-0.06217735460229799,-0.28579766501407144,24.218899249999996,24.548836374999997,-22.950656875000004,32.95475801538029,8.601148560821166,-23.578321967955446,23.446742650078942,9.884933193174307,-40.71021109180663
4.212,-4.732,-11.263,-10.865,-0.051103240498393966,-0.09503317777109124,-0.8402538617876301,0.9075712110370514,-0.10471975511965978,-0.2977531703902326,0.040000000000000036,-1.1345,-10.363,-10.2425,0.3015405348670603,-0.04725478949774648,-1.8464361755623613,0.8263261343567153,-0.08373217086442797,-0.2953097094374405,24.218719249999996,24.148216374999997,-23.353406875000005,32.09704640861152,6.218141631258996,-25.42004436208714,24.74777873855878,10.18131899701591,-41.69017841840748
4.253,-4.6419999999999995,-11.203,-11.215,-0.2779960432576568,-0.17688911968962534,-0.47251298839242484,0.9316567547145732,-0.10576695267085637,-0.2879793265790644,0.04100000000000037,-2.9669999999999996,-10.928,-10.725000000000001,0.044628068973495,-0.1119192382841364,-1.1365671355449674,0.8795150433112425,-0.09573130947188896,-0.29613874083213787,24.134638499999994,23.711750874999993,-23.78324062500001,31.227250229968977,4.5217937250922455,-26.73541965806811,26.04592681964969,10.401487671821114,-42.75936543082067
4.297,-3.0319999999999996,-11.043,-11.455,-0.5146626898280879,-0.13325588838976707,0.15144221919554796,0.9347983473681629,-0.10140362954087054,-0.27052603405912107,0.043999999999999595,-3.7944999999999998,-11.342999999999998,-11.105,-0.18361736395606346,-0.09149888603580274,-0.6061615758638906,0.9105819039967417,-0.10144726277217042,-0.28933195674935996,23.985885499999995,23.221788874999998,-24.263500625000002,30.425013674311366,3.333716133910653,-27.68567362391656,27.402276625543845,10.574308888719177,-43.95662948302432
4.336,0.027999999999999997,-9.873,-10.695,-0.45567056111067955,-0.35351643999145144,0.5877745321941303,0.9196139828758122,-0.08726646259971647,-0.2530727415391778,0.03900000000000059,-3.0944999999999996,-10.8455,-11.0575,-0.3248581336737046,-0.18967365646048379,-0.14338752469759414,0.9234100739989,-0.0997891999827758,-0.277332818141899,23.851549999999992,22.789113124999993,-24.69566937500001,29.94071693799344,2.536517864741837,-28.19992458618743,28.579408372483805,10.688778451692903,-45.04639864812137
4.375,2.6380000000000003,-8.243,-10.055,-0.6652846042751985,-0.5770931171719251,1.3588609957252251,0.8803440747059398,-0.05899212871740834,-0.2335250539168413,0.0389999999999997,-1.2519999999999998,-10.0905,-10.855,-0.4784034746179057,-0.31018864131069224,0.40639118968061966,0.916603289916122,-0.08835729338221293,-0.26127578902355114,23.766793249999992,22.380861124999996,-25.122963125000005,29.88002951261271,2.13592821376941,-28.27628563400625,29.745912928270617,10.779891150223872,-46.147684747415134
4.415,6.668,-4.813000000000001,-8.905,-0.5724330880691002,-0.7703010653676974,2.3308348561608674,0.8072147790473774,-0.0153588974175501,-0.21170843826691219,0.040000000000000036,1.5755000000000003,-8.493,-10.2775,-0.5520127358207665,-0.45854162773021023,1.1072281508189428,0.8854927959993231,-0.06575527956888635,-0.2422080669455131,23.773263249999992,22.009191124999994,-25.545613125000006,30.338508367962415,2.2740159377869036,-27.866730181069272,30.95028368588212,10.868090033254997,-47.270545063716646
4.455,9.148,0.917,-8.325,-0.4120373298108213,-0.3502003144126622,3.278897705844187,0.6970845032465351,0.03159045946109736,-0.19530234329816545,0.040000000000000036,4.6205,-5.503,-9.495000000000001,-0.5263563958164499,-0.5127777342359341,1.8890920224811025,0.8260643349689161,-0.032506757318394384,-0.2234021442552742,23.897183249999994,21.729271124999993,-25.941063125000007,31.313671358757333,3.2031747722074453,-26.932675403262635,32.18332728041651,10.977633847454884,-48.36653317540328
4.495,7.748,12.577,-6.255,-0.8865923534280795,0.37620572026737775,3.9670810299055512,0.5508259119294103,0.04363323129985824,-0.1637118838370681,0.040000000000000036,6.5505,0.10949999999999971,-8.385,-0.6340868438957998,-0.3303471941712267,2.7339186469089576,0.7338673172323157,0.0002181661564992915,-0.20106192982974677,24.120603249999995,21.621401124999995,-26.298663125000008,32.398308621927264,5.153829478473842,-25.781695251853865,33.45756688003021,11.14477393246851,-49.42082058850561
4.534,11.037999999999998,22.377,-6.675,-0.9979443597053177,-0.19748400486315842,4.464499866723935,0.38501963298994907,0.06981317007977318,-0.11676252695842065,0.0389999999999997,8.6505,7.7645,-7.539999999999999,-0.7172517827533297,-0.23544491609403506,3.510328364658635,0.610036206803318,0.032419490855794666,-0.17187129809014162,24.417022749999994,21.774944124999994,-26.609200625000007,33.333095454751,8.170425127359582,-24.50586970839964,34.73932925952543,11.40459689728226,-50.40142810523055
4.575,7.088,24.977,-6.574999999999999,-1.0426247885563726,-0.44724062082354693,3.926763924184482,0.22252947962927702,0.10035643198967395,-0.06440264939859076,0.04100000000000037,8.7555,15.212,-6.9575,-0.8347997078751478,-0.15467980495799744,3.909310631664539,0.4638648819487929,0.06134832320760068,-0.13504485087306126,24.773845749999996,22.245962374999998,-26.90639937500001,33.69823648842274,12.081673116698557,-23.474297323525725,36.1134715643605,11.819764911285457,-51.38502152938503
4.619,4.928,27.647000000000002,-8.465,-0.9379050334367128,-0.33815754257390135,2.758440522899478,0.10262536001726658,0.12007865253720987,-0.013089969389957472,0.043999999999999595,7.7005,21.8945,-6.9925,-0.9662666337816206,-0.15166911199830724,3.779196335928362,0.31525009614147576,0.08347037147662881,-0.08949175739600924,25.13587774999999,23.06230537499999,-27.21329937500001,33.208489784727306,16.268033121432932,-23.168798996143437,37.58541954236979,12.443458448524344,-52.41116964841774
4.66,1.728,22.547,-7.904999999999999,-0.9237678664955586,-0.12016591899980958,2.1573491285126307,0.013089969389957472,0.1275835683207855,0.03490658503988659,0.04100000000000037,6.1955,24.387,-7.404999999999999,-0.9755605120484905,-0.2757620218151041,3.3267633605801317,0.18081611050661253,0.10445795573186063,-0.03983714017677057,25.420745749999995,24.011076125,-27.50844812500001,32.03270167391265,20.000865377220837,-23.523014624935037,38.92286396727192,13.186970867746753,-53.36835182764986
4.7,0.448,20.587,-8.415,-0.27572711523006416,-0.019634954084936207,1.1745542267146238,6.237457680777335,0.1265363707695889,0.06335545184739416,0.040000000000000036,3.548,23.939500000000002,-7.84,-0.795006200929677,-0.2312997591205485,2.5042769505778035,1.643925622453459,0.11863875590431455,0.005192354524683128,25.615615749999996,24.977606125,-27.81334812500001,26.169319591964122,-27.500991375982245,-24.74843626053007,40.08690439258946,13.036968347771525,-54.333780845359165
4.739,-0.712,17.547,-8.645,-0.32808699278989406,-0.047036623341247176,0.6673615460850718,6.205692688391038,0.1254891732183923,0.07644542123735164,0.0389999999999997,1.598,22.082,-8.357499999999998,-0.6163717519880574,-0.13124875974997358,1.689426356052951,3.1397164246438996,0.12492194121149415,0.04040437218366873,25.715962749999996,25.875025374999993,-28.12919937500001,-21.96253257522468,-27.15863236458187,-30.03556869384135,40.16893673941588,11.971105684830533,-55.4020689419694
4.777,0.768,13.247,-8.584999999999999,-0.3924896421884848,-0.0863065315111196,0.14917329116795536,6.192602719001081,0.1275835683207855,0.09494591130849153,0.038000000000000256,0.558,18.482,-8.3875,-0.48001790417600043,-0.06828600698427814,1.0371095481200705,4.662210764389853,0.12679817015738803,0.06741334235828098,25.756926749999995,26.645741374999997,-28.44735437500001,-24.082665556498235,22.19404002313793,-33.318412133688035,39.29407797491314,11.876778430343098,-56.605794577692464
4.817,0.738,11.587,-8.125,0.0700226095900125,0.11004300933824247,-0.4779235090736073,6.202551095737448,0.1265363707695889,0.09704030641088472,0.040000000000000036,0.3105,15.742,-8.442499999999999,-0.23157028515460762,-0.010733774899765122,0.37829138872351087,6.209576045976726,0.1265363707695889,0.08294677270103051,25.774296749999994,27.330221374999997,-28.78395437500001,27.1376265328445,26.933512867298028,-27.890975487002873,39.35517719444006,12.859329488151818,-57.82998233010628
4.857,1.118,10.507,-8.025,-0.04342379178961892,-0.06344271830999387,-0.3677932332727651,6.221051585808588,0.12880529879718153,0.09389871375729493,0.040000000000000036,0.47800000000000004,13.222,-8.344999999999999,-0.17349445429449634,-0.021685715956029545,-0.007295476273336293,6.205474522234539,0.12710360277648705,0.0905825881785057,25.790066749999994,27.909501374999998,-29.119704375000012,27.04687087732232,27.36224115131155,-28.49209588255844,40.438867142643396,13.94524456852401,-58.95764375749751
4.896,1.908,10.127,-8.445,0.02865830631774689,-0.08403760348352696,-0.33393384578407515,6.234141555198546,0.13316862192716733,0.0916297857297023,0.0389999999999997,1.133,11.367,-8.295,-0.08430812951758608,-0.03093596099159949,-0.25761932424062306,6.212586738936416,0.12902346495368083,0.09437867930159337,25.821481249999994,28.388986874999993,-29.44418437500001,27.345612647038436,27.541897334307627,-28.86701964918803,41.49952057136842,15.015875268993577,-60.076146510366556
4.935,2.0380000000000003,9.257,-8.315,0.19446458525720822,0.08176867545593434,-0.27616344754306277,6.246184327037306,0.13194689145077132,0.08395033702092725,0.0389999999999997,1.4505000000000001,10.3695,-8.2275,0.06243042734383717,0.011082840750163997,-0.3639535089183776,6.225982140945472,0.13011429573617728,0.0916297857297023,25.871859499999992,28.81284862499999,-29.76637312500001,27.839955417435412,27.704432551126693,-29.033973690607812,42.575639148625655,16.093178701759538,-61.20521588049257
4.98,2.478,9.287,-8.135,0.12569861272863161,0.12749630185818578,-0.08749335540247574,6.251594847718489,0.1275835683207855,0.07644542123735164,0.04500000000000082,1.8855,9.7945,-8.229999999999999,0.07634942812849195,0.015446163880149823,-0.26634597050059466,6.238243078940733,0.1303760951239764,0.08648106443631903,25.946919499999993,29.266538625,-30.136666875000014,28.315010412596365,27.984478002400603,-29.208231395114215,43.839125879801394,17.346179189213924,-62.515665494921336
5.02,2.028,9.437000000000001,-8.674999999999999,0.14210470769737835,0.13744467859455345,-0.20757200793968564,6.257005368399671,0.12322024519079966,0.07086036763096977,0.03999999999999915,2.113,9.527000000000001,-8.392499999999998,0.12273155300024127,0.06566801310628666,-0.22629066416732482,6.2472315245885035,0.12897983172238095,0.08072147790473774,26.026889499999992,29.65296862499999,-30.469116875000008,28.65598137584606,28.292097657729954,-29.384631186650765,44.97854571557022,18.471710702416512,-63.68752274655661
5.059,2.0380000000000003,8.807,-8.385,0.2325127629506846,0.06972590361717347,-0.16498597419102395,6.26363761955725,0.12007865253720987,0.06335545184739416,0.03900000000000059,2.1455,9.197000000000001,-8.3775,0.1736951671584757,0.10410888988146176,-0.18405369626906204,6.254605540678179,0.1257073393748916,0.0736528944341607,26.109930249999994,30.018086624999995,-30.796131875000015,28.90341181656543,28.653154649914107,-29.57710659815107,46.10095388282226,19.582143122415587,-64.83727663336026
5.098,-0.022,-0.093,-0.195,0.22064452403712317,0.017366026057343577,-0.0592190215201676,0.09704030641088472,0.37734018428117405,-1.4114477660878144,0.0389999999999997,1.6305,6.8595000000000015,-6.3475,0.18024015185345443,0.08800822753181406,-0.12981758976333824,4.7173195355215745,0.1870556625824923,-0.3001966313430247,26.183562249999994,30.331188374999993,-31.08326937500001,-23.894429250947205,35.84723166613375,-26.75372475047518,46.19862904285181,20.83990065557851,-65.93572784465846
5.137,-0.502,-0.173,-0.475,0.0853815070075626,0.029408797896104455,-0.0428129265514209,0.09599310885968812,0.3752457891787809,-1.4147638916666037,0.0389999999999997,0.8855000000000002,4.4945,-4.4325,0.1701608754231872,0.06348635154129373,-0.11864748255057452,3.1784191008068734,0.2489712177969911,-0.6729989595690136,26.232624249999994,30.55259137499999,-31.29347937500001,-18.785812619607654,-0.015287530099161728,-47.412933643420295,45.366364326376,21.53862356623118,-67.38197768333941
5.178,-0.302,0.017000000000000015,-0.355,0.11697196646865997,0.0032288591161895096,-0.06462954220135002,0.09826203688728075,0.3719296635999916,-1.420174412347786,0.04100000000000037,0.3030000000000001,2.1395,-2.3525,0.16387769011600758,0.029932396671702752,-0.08291186611599062,1.638733267928776,0.3111485723992891,-1.0457576545637024,26.256988499999995,30.68858837499999,-31.43257187500001,37.073900822265294,4.078717413894424,-35.044477714681236,45.74127013453049,21.621923878848985,-69.0723546161805
5.219,-0.292,0.347,-0.535,0.020978857608971842,0.02504547476611863,-0.11803661731237651,0.10140362954087054,0.3686135380212024,-1.424537735477772,0.04100000000000037,-0.2795,0.024499999999999994,-0.39,0.1109942137805794,0.018762289458939044,-0.07117452689632876,0.09817477042468103,0.3732822937702872,-1.417730951394994,26.257470249999994,30.73295037499999,-31.48879312500001,38.61957449326042,22.744792106995256,24.833766792815986,47.29298637849878,22.171805824027228,-69.28167419007875
